txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,flag_round_number,flag_weekend,flag_just_under_threshold,flag_duplicate,rule_flag_count,ml_flagged,hybrid_flagged,risk_score
105513,2025-03-28,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0157,2340.73,0,0,0,0,0,0,0,23.7
111960,2025-03-28,7200,Rent & Facilities,Bharat Freight Carriers,EMP0157,16811.24,0,0,0,0,0,0,0,23.6
113820,2025-02-28,6100,Travel & Conveyance,Ironclad Security Systems,EMP0154,55876.29,0,0,0,0,0,0,0,23.6
112046,2025-01-31,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0121,10343.78,0,0,0,0,0,0,0,23.6
108858,2025-03-28,6300,Professional & Legal Fees,Meridian Consulting Partners,EMP0146,1839.54,0,0,0,0,0,0,0,23.6
110070,2024-07-30,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0116,8200.74,0,0,0,0,0,0,0,23.6
104773,2025-03-19,6100,Travel & Conveyance,Westfield Catering Services,EMP0128,907.36,0,0,0,0,0,0,0,23.6
111117,2024-05-28,6800,Consulting Services,Sundaram Professional Services,EMP0149,26993.89,0,0,0,0,0,0,0,23.6
103157,2024-10-31,6500,Marketing & Advertising,Crescent Office Supplies,EMP0104,8862.12,0,0,0,0,0,0,0,23.6
100213,2024-05-30,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0128,8876.05,0,0,0,0,0,0,0,23.6
114758,2024-07-04,7200,Rent & Facilities,Meridian Consulting Partners,EMP0136,75193.4,0,0,0,1,1,0,1,23.6
109599,2024-12-30,6700,Repairs & Maintenance,Zenith Professional Consultants,EMP0108,6667.87,0,0,0,0,0,0,0,23.6
115073,2024-11-08,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0142,99044.2,0,0,0,0,0,0,0,23.6
105464,2024-06-28,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0114,40880.47,0,0,0,0,0,0,0,23.6
106280,2025-01-06,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0111,9544.23,0,0,0,0,0,0,0,23.6
110839,2024-12-18,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0130,96199.65,0,0,0,0,0,0,0,23.6
113420,2025-01-30,6300,Professional & Legal Fees,Bharat Freight Carriers,EMP0130,30847.0,0,0,0,0,0,0,0,23.5
111170,2024-10-28,7100,Equipment Purchases (Capex),Vertex Engineering Co Pvt Ltd,EMP0124,48651.95,0,0,0,0,0,0,0,23.5
110754,2024-06-07,6200,Office Supplies & Stationery,Northstar Power & Utilities,EMP0126,96404.16,0,0,0,0,0,0,0,23.5
109322,2024-05-31,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0153,10383.56,0,0,0,0,0,0,0,23.5
105252,2024-10-31,6300,Professional & Legal Fees,Bharat Freight Carriers,EMP0155,32240.13,0,0,0,0,0,0,0,23.5
103537,2024-10-29,6400,IT & Software Licenses,Evergreen IT Solutions Pvt Ltd,EMP0108,8963.58,0,0,0,0,0,0,0,23.5
108472,2024-12-30,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0155,34377.55,0,0,0,0,0,0,0,23.5
110233,2024-07-29,6800,Consulting Services,Crescent Office Supplies,EMP0105,47094.71,0,0,0,0,0,0,0,23.5
110656,2024-05-31,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0116,13882.42,0,0,0,0,0,0,0,23.5
102084,2024-07-31,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0116,60347.59,0,0,0,0,0,0,0,23.5
112624,2024-08-23,6200,Office Supplies & Stationery,Northstar Power & Utilities,EMP0160,96390.32,0,0,0,0,0,0,0,23.5
112369,2024-06-28,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0149,26248.76,0,0,0,0,0,0,0,23.5
106781,2024-05-29,6800,Consulting Services,Westfield Catering Services,EMP0126,36546.79,0,0,0,0,0,0,0,23.5
103963,2025-01-28,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0159,63035.91,0,0,0,0,0,0,0,23.5
110557,2024-06-28,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0139,26163.78,0,0,0,0,0,0,0,23.5
110607,2024-08-29,6300,Professional & Legal Fees,Bharat Freight Carriers,EMP0152,34568.96,0,0,0,0,0,0,0,23.5
103194,2025-03-28,6300,Professional & Legal Fees,Nexgen Consulting LLP,EMP0158,1535.66,0,0,0,0,0,0,0,23.5
100229,2024-12-30,6700,Repairs & Maintenance,Pinecrest Travel & Tours,EMP0112,55053.69,0,0,0,0,0,0,0,23.5
107456,2024-10-28,7100,Equipment Purchases (Capex),Yellowstone Cleaning Services,EMP0136,4898.8,0,0,0,0,0,0,0,23.5
111093,2024-08-29,6400,IT & Software Licenses,Keystone Repairs & Services,EMP0156,45975.36,0,0,0,0,0,0,0,23.5
107367,2025-01-30,6100,Travel & Conveyance,Falcon Stationery Mart,EMP0132,7843.47,0,0,0,0,0,0,0,23.4
107592,2024-10-28,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0138,3058.08,0,0,0,0,0,0,0,23.4
103831,2025-01-31,7200,Rent & Facilities,Northstar Power & Utilities,EMP0101,44318.05,0,0,0,0,0,0,0,23.4
101591,2024-06-28,6200,Office Supplies & Stationery,Vertex Engineering Co Pvt Ltd,EMP0132,2316.3,0,0,0,0,0,0,0,23.4
100025,2024-07-31,6500,Marketing & Advertising,Ironclad Security Systems,EMP0111,8778.74,0,0,0,0,0,0,0,23.4
108365,2024-10-30,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0144,7258.22,0,0,0,0,0,0,0,23.4
105676,2025-01-28,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0134,60846.26,0,0,0,0,0,0,0,23.4
110397,2024-10-29,6300,Professional & Legal Fees,Keystone Repairs & Services,EMP0107,56246.6,0,0,0,0,0,0,0,23.4
105490,2024-05-31,7100,Equipment Purchases (Capex),Lumen Software Systems India,EMP0101,57868.47,0,0,0,0,0,0,0,23.4
103756,2024-10-28,6200,Office Supplies & Stationery,Zenith Professional Consultants,EMP0135,4914.91,0,0,0,0,0,0,0,23.4
107289,2025-02-28,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0138,11769.24,0,0,0,0,0,0,0,23.4
113931,2024-04-30,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0139,1180.59,0,0,0,0,0,0,0,23.4
100161,2025-02-28,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0160,14132.84,0,0,0,0,0,0,0,23.4
100225,2024-05-31,6600,Electricity & Utilities,Westfield Catering Services,EMP0106,11314.53,0,0,0,0,0,0,0,23.4
112991,2024-11-04,6600,Electricity & Utilities,Orion Equipment Rentals,EMP0130,9292.47,0,0,0,0,0,0,0,23.4
103027,2024-04-19,6600,Electricity & Utilities,Sundaram Professional Services,EMP0138,80636.95,0,0,0,0,0,0,0,23.3
114852,2024-12-20,6400,IT & Software Licenses,Silverline Facility Services,EMP0111,9285.2,0,0,0,1,1,0,1,23.3
114465,2024-12-30,6600,Electricity & Utilities,Vertex Engineering Co Pvt Ltd,EMP0138,5101.62,0,0,0,0,0,0,0,23.3
110611,2024-08-30,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0119,12480.52,0,0,0,0,0,0,0,23.3
111537,2024-08-29,6800,Consulting Services,Falcon Stationery Mart,EMP0145,7921.14,0,0,0,0,0,0,0,23.3
101977,2025-01-20,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0155,116558.48,0,0,0,0,0,0,0,23.3
102760,2025-01-06,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0147,9218.65,0,0,0,0,0,0,0,23.3
113456,2024-09-06,6600,Electricity & Utilities,Falcon Stationery Mart,EMP0127,939.24,0,0,0,0,0,0,0,23.3
100474,2024-08-30,7100,Equipment Purchases (Capex),Vertex Engineering Co Pvt Ltd,EMP0124,7418.32,0,0,0,0,0,0,0,23.3
110195,2025-02-28,6100,Travel & Conveyance,Silverline Facility Services,EMP0147,50909.02,0,0,0,0,0,0,0,23.3
113100,2025-03-28,7200,Rent & Facilities,Evergreen IT Solutions Pvt Ltd,EMP0152,1616.47,0,0,0,0,0,0,0,23.3
112946,2024-05-29,6300,Professional & Legal Fees,Om Facilities Management,EMP0140,8750.22,0,0,0,0,0,0,0,23.3
104781,2024-10-29,6400,IT & Software Licenses,Vertex Engineering Co Pvt Ltd,EMP0105,8024.35,0,0,0,0,0,0,0,23.3
110226,2024-05-31,6800,Consulting Services,Falcon Stationery Mart,EMP0116,2079.91,0,0,0,0,0,0,0,23.3
113835,2024-11-28,6800,Consulting Services,Sundaram Professional Services,EMP0103,28673.79,0,0,0,0,0,0,0,23.2
103277,2024-05-31,6200,Office Supplies & Stationery,Ironclad Security Systems,EMP0141,7823.24,0,0,0,0,0,0,0,23.2
102982,2024-10-29,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0134,58102.2,0,0,0,0,0,0,0,23.2
110947,2024-08-28,6800,Consulting Services,Pinecrest Travel & Tours,EMP0116,8886.99,0,0,0,0,0,0,0,23.2
114604,2024-08-28,6600,Electricity & Utilities,Vertex Engineering Co Pvt Ltd,EMP0133,8198.32,0,0,0,0,0,0,0,23.2
110484,2024-05-28,7100,Equipment Purchases (Capex),Pinecrest Travel & Tours,EMP0145,8088.66,0,0,0,0,0,0,0,23.2
114975,2025-03-17,6800,Consulting Services,Westfield Catering Services,EMP0132,85281.4,0,0,0,0,0,0,0,23.2
107376,2024-06-07,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0115,189594.0,0,0,0,0,0,0,0,23.2
105510,2024-08-29,6800,Consulting Services,Silverline Facility Services,EMP0116,59929.46,0,0,0,0,0,0,0,23.2
100794,2024-07-29,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0119,33775.53,0,0,0,0,0,0,0,23.2
108203,2025-01-03,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0112,95010.22,0,0,0,0,0,0,0,23.2
101569,2025-01-31,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0127,26458.09,0,0,0,0,0,0,0,23.2
108879,2024-12-30,6500,Marketing & Advertising,Zenith Professional Consultants,EMP0119,3056.84,0,0,0,0,0,0,0,23.2
110881,2025-03-28,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0103,19367.36,0,0,0,0,0,0,0,23.1
106679,2024-06-19,6800,Consulting Services,Titan Hardware Suppliers,EMP0149,354861.47,0,0,0,0,0,0,0,23.1
111455,2024-04-30,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0153,28751.29,0,0,0,0,0,0,0,23.1
111190,2024-08-29,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0136,56223.43,0,0,0,0,0,0,0,23.1
107108,2024-09-03,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0148,186583.51,0,0,0,0,0,0,0,23.1
112711,2024-08-30,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0147,23449.2,0,0,0,0,0,0,0,23.1
111764,2024-12-30,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0134,39605.45,0,0,0,0,0,0,0,23.1
100738,2024-11-29,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0135,59182.49,0,0,0,0,0,0,0,23.1
109279,2024-07-29,7200,Rent & Facilities,Union Print & Design Studio,EMP0149,5130.91,0,0,0,0,0,0,0,23.1
105841,2024-04-30,6500,Marketing & Advertising,Zenith Professional Consultants,EMP0160,1835.71,0,0,0,0,0,0,0,23.1
114674,2024-08-22,7200,Rent & Facilities,Keystone Repairs & Services,EMP0132,8022.26,0,0,0,1,1,0,1,23.1
112889,2025-01-31,6600,Electricity & Utilities,Shree Balaji Logistics Pvt Ltd,EMP0101,46623.03,0,0,0,0,0,0,0,23.1
108991,2025-02-10,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0143,165824.86,0,0,0,0,0,0,0,23.1
106151,2024-12-31,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0138,8331.47,0,0,0,0,0,0,0,23.1
113071,2025-01-28,7100,Equipment Purchases (Capex),Ironclad Security Systems,EMP0122,1688.49,0,0,0,0,0,0,0,23.1
109335,2024-11-01,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0117,304857.76,0,0,0,0,0,0,0,23.0
107143,2024-05-21,7100,Equipment Purchases (Capex),Sundaram Professional Services,EMP0153,93427.11,0,0,0,0,0,0,0,23.0
109427,2024-04-29,7200,Rent & Facilities,Evergreen IT Solutions Pvt Ltd,EMP0105,2033.23,0,0,0,0,0,0,0,23.0
106774,2024-05-28,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0118,7969.67,0,0,0,0,0,0,0,23.0
103355,2024-07-05,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0118,300181.05,0,0,0,0,0,0,0,23.0
103482,2024-09-30,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0140,5110.47,0,0,0,0,0,0,0,23.0
101380,2025-01-31,6600,Electricity & Utilities,Westfield Catering Services,EMP0123,14438.43,0,0,0,0,0,0,0,23.0
112087,2025-01-31,6700,Repairs & Maintenance,Yellowstone Cleaning Services,EMP0122,5043.22,0,0,0,0,0,0,0,23.0
102481,2024-09-30,6500,Marketing & Advertising,Vertex Engineering Co Pvt Ltd,EMP0123,6888.74,0,0,0,0,0,0,0,23.0
106518,2025-02-28,6800,Consulting Services,Lumen Software Systems India,EMP0117,7745.48,0,0,0,0,0,0,0,23.0
105615,2024-05-31,7100,Equipment Purchases (Capex),Titan Hardware Suppliers,EMP0144,56247.05,0,0,0,0,0,0,0,23.0
105733,2024-05-10,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0110,350101.86,0,0,0,0,0,0,0,23.0
107211,2024-05-28,7200,Rent & Facilities,Om Facilities Management,EMP0156,1443.39,0,0,0,0,0,0,0,23.0
113109,2024-05-31,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0105,2460.62,0,0,0,0,0,0,0,23.0
111752,2024-07-29,6200,Office Supplies & Stationery,Om Facilities Management,EMP0156,3573.83,0,0,0,0,0,0,0,23.0
110450,2024-09-30,6800,Consulting Services,Meridian Consulting Partners,EMP0138,2302.5,0,0,0,0,0,0,0,22.9
105911,2024-12-16,6100,Travel & Conveyance,Sundaram Professional Services,EMP0117,82277.91,0,0,0,0,0,0,0,22.9
110785,2025-01-29,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0111,8970.04,0,0,0,0,0,0,0,22.9
107708,2025-02-28,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0153,2540.26,0,0,0,0,0,0,0,22.9
100154,2025-01-31,6500,Marketing & Advertising,Sundaram Professional Services,EMP0115,17543.39,0,0,0,0,0,0,0,22.9
109078,2025-02-28,6100,Travel & Conveyance,Sundaram Professional Services,EMP0132,14811.0,0,0,0,0,0,0,0,22.9
108306,2024-07-30,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0151,8265.73,0,0,0,0,0,0,0,22.9
105550,2024-08-28,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0105,51225.13,0,0,0,0,0,0,0,22.9
113428,2024-05-20,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0156,216139.39,0,0,0,0,0,0,0,22.9
108230,2024-05-31,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0129,4415.24,0,0,0,0,0,0,0,22.9
107205,2025-02-28,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0119,25497.45,0,0,0,0,0,0,0,22.9
109724,2024-05-27,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0147,96981.52,0,0,0,0,0,0,0,22.9
100760,2024-12-30,6700,Repairs & Maintenance,Keystone Repairs & Services,EMP0140,34301.05,0,0,0,0,0,0,0,22.9
102454,2024-12-31,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0106,14226.7,0,0,0,0,0,0,0,22.9
108101,2024-10-29,6500,Marketing & Advertising,Pinecrest Travel & Tours,EMP0119,8692.87,0,0,0,0,0,0,0,22.9
112516,2024-08-29,6300,Professional & Legal Fees,Crescent Office Supplies,EMP0113,65225.22,0,0,0,0,0,0,0,22.9
100667,2024-10-31,6800,Consulting Services,Westfield Catering Services,EMP0144,28351.68,0,0,0,0,0,0,0,22.9
104638,2025-01-28,7200,Rent & Facilities,Sundaram Professional Services,EMP0123,11497.35,0,0,0,0,0,0,0,22.9
108899,2025-01-20,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0105,990.03,0,0,0,0,0,0,0,22.9
112869,2024-08-30,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0106,51517.59,0,0,0,0,0,0,0,22.9
100247,2024-06-28,6100,Travel & Conveyance,Yellowstone Cleaning Services,EMP0144,2733.86,0,0,0,0,0,0,0,22.9
113066,2025-01-31,6500,Marketing & Advertising,Lumen Software Systems India,EMP0114,7596.88,0,0,0,0,0,0,0,22.8
109940,2025-02-28,6500,Marketing & Advertising,Horizon Marketing Solutions,EMP0140,7578.72,0,0,0,0,0,0,0,22.8
102754,2024-05-31,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0120,7219.59,0,0,0,0,0,0,0,22.8
108650,2024-09-20,6100,Travel & Conveyance,Sundaram Professional Services,EMP0103,146078.55,0,0,0,0,0,0,0,22.8
100817,2025-03-28,6400,IT & Software Licenses,Om Facilities Management,EMP0135,7399.69,0,0,0,0,0,0,0,22.8
113314,2024-10-28,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0121,5253.42,0,0,0,0,0,0,0,22.8
106091,2025-01-31,7100,Equipment Purchases (Capex),Falcon Stationery Mart,EMP0135,6114.29,0,0,0,0,0,0,0,22.8
104229,2024-06-25,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0146,166517.53,0,0,0,0,0,0,0,22.8
105349,2024-10-28,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0129,6470.59,0,0,0,0,0,0,0,22.8
103644,2025-01-28,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0124,7287.59,0,0,0,0,0,0,0,22.8
100173,2024-06-28,7200,Rent & Facilities,Ironclad Security Systems,EMP0159,7077.72,0,0,0,0,0,0,0,22.8
106958,2024-08-30,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0160,6874.43,0,0,0,0,0,0,0,22.8
100618,2024-06-28,6300,Professional & Legal Fees,Ironclad Security Systems,EMP0124,7379.87,0,0,0,0,0,0,0,22.8
113515,2024-06-28,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0141,2722.24,0,0,0,0,0,0,0,22.8
112030,2024-11-28,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0134,17966.36,0,0,0,0,0,0,0,22.8
108621,2024-05-30,6700,Repairs & Maintenance,Radiance Advertising Group,EMP0105,59590.04,0,0,0,0,0,0,0,22.8
110175,2024-11-29,6800,Consulting Services,Lumen Software Systems India,EMP0125,49231.55,0,0,0,0,0,0,0,22.8
103292,2024-10-29,6800,Consulting Services,Bharat Freight Carriers,EMP0144,23800.73,0,0,0,0,0,0,0,22.8
105379,2024-10-29,6800,Consulting Services,Lumen Software Systems India,EMP0129,52684.65,0,0,0,0,0,0,0,22.8
105140,2024-12-18,6100,Travel & Conveyance,Orion Equipment Rentals,EMP0144,564.61,0,0,0,0,0,0,0,22.8
108724,2024-11-29,6300,Professional & Legal Fees,Quantum Data Services Pvt Ltd,EMP0146,7058.49,0,0,0,0,0,0,0,22.8
100748,2024-07-31,6200,Office Supplies & Stationery,Zenith Professional Consultants,EMP0114,7012.78,0,0,0,0,0,0,0,22.8
101742,2024-10-28,6600,Electricity & Utilities,Vertex Engineering Co Pvt Ltd,EMP0151,5741.21,0,0,0,0,0,0,0,22.7
103799,2024-10-28,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0146,3345.09,0,0,0,0,0,0,0,22.7
103420,2024-08-29,6600,Electricity & Utilities,Lumen Software Systems India,EMP0123,52600.64,0,0,0,0,0,0,0,22.7
105916,2024-08-29,6400,IT & Software Licenses,Vertex Engineering Co Pvt Ltd,EMP0146,45259.12,0,0,0,0,0,0,0,22.7
111540,2024-09-30,6300,Professional & Legal Fees,Shree Balaji Logistics Pvt Ltd,EMP0103,5776.54,0,0,0,0,0,0,0,22.7
100949,2024-07-29,6700,Repairs & Maintenance,Silverline Facility Services,EMP0116,2465.38,0,0,0,0,0,0,0,22.7
104285,2024-07-29,6300,Professional & Legal Fees,Om Facilities Management,EMP0122,49863.58,0,0,0,0,0,0,0,22.7
108730,2024-07-29,6300,Professional & Legal Fees,Om Facilities Management,EMP0109,48160.03,0,0,0,0,0,0,0,22.7
108167,2024-09-30,7100,Equipment Purchases (Capex),Ironclad Security Systems,EMP0115,46783.64,0,0,0,0,0,0,0,22.7
104510,2024-11-29,6800,Consulting Services,Quantum Data Services Pvt Ltd,EMP0149,7467.81,0,0,0,0,0,0,0,22.7
106083,2025-02-18,6600,Electricity & Utilities,Sundaram Professional Services,EMP0136,89586.05,0,0,0,0,0,0,0,22.7
101867,2024-04-25,6400,IT & Software Licenses,Sundaram Professional Services,EMP0123,85146.02,0,0,0,0,0,0,0,22.7
103186,2024-10-29,6800,Consulting Services,Union Print & Design Studio,EMP0114,7209.91,0,0,0,0,0,0,0,22.7
115042,2025-02-10,6700,Repairs & Maintenance,Yellowstone Cleaning Services,EMP0136,99260.3,0,0,0,0,0,0,0,22.7
101432,2024-12-31,7200,Rent & Facilities,Sundaram Professional Services,EMP0121,14428.41,0,0,0,0,0,0,0,22.7
114892,2024-06-21,6400,IT & Software Licenses,Radiance Advertising Group,EMP0129,8286.99,0,0,0,1,1,0,1,22.7
103630,2025-03-28,7200,Rent & Facilities,Silverline Facility Services,EMP0156,7663.36,0,0,0,0,0,0,0,22.6
104891,2025-01-28,6200,Office Supplies & Stationery,Vertex Engineering Co Pvt Ltd,EMP0152,48366.38,0,0,0,0,0,0,0,22.6
112344,2025-03-10,6300,Professional & Legal Fees,Bharat Freight Carriers,EMP0115,656.65,0,0,0,0,0,0,0,22.6
112160,2024-10-31,6400,IT & Software Licenses,Union Print & Design Studio,EMP0104,7973.41,0,0,0,0,0,0,0,22.6
104319,2024-12-30,6500,Marketing & Advertising,Falcon Stationery Mart,EMP0134,33949.76,0,0,0,0,0,0,0,22.6
104370,2025-01-27,6200,Office Supplies & Stationery,Crescent Office Supplies,EMP0107,904.85,0,0,0,0,0,0,0,22.6
102393,2024-11-28,6400,IT & Software Licenses,Zenith Professional Consultants,EMP0128,7893.77,0,0,0,0,0,0,0,22.6
107591,2025-02-28,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0120,1867.54,0,0,0,0,0,0,0,22.6
110427,2024-10-28,6600,Electricity & Utilities,Shree Balaji Logistics Pvt Ltd,EMP0139,38075.08,0,0,0,0,0,0,0,22.6
100361,2024-10-28,7200,Rent & Facilities,Crescent Office Supplies,EMP0156,6906.9,0,0,0,0,0,0,0,22.6
111813,2024-07-30,6800,Consulting Services,Northstar Power & Utilities,EMP0147,6011.34,0,0,0,0,0,0,0,22.6
110821,2025-02-28,6100,Travel & Conveyance,Crescent Office Supplies,EMP0150,7962.32,0,0,0,0,0,0,0,22.6
115122,2025-01-24,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0125,79499.3,0,0,0,0,0,0,0,22.5
102290,2024-12-30,6600,Electricity & Utilities,Nexgen Consulting LLP,EMP0106,6654.21,0,0,0,0,0,0,0,22.5
104628,2024-08-30,6400,IT & Software Licenses,Om Facilities Management,EMP0115,45234.27,0,0,0,0,0,0,0,22.5
112675,2024-12-30,6800,Consulting Services,Radiance Advertising Group,EMP0104,2915.67,0,0,0,0,0,0,0,22.5
107308,2024-05-30,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0133,4787.36,0,0,0,0,0,0,0,22.5
105683,2024-06-28,6400,IT & Software Licenses,Radiance Advertising Group,EMP0136,6058.59,0,0,0,0,0,0,0,22.5
106213,2024-04-23,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0118,82907.42,0,0,0,0,0,0,0,22.5
113693,2024-07-31,6500,Marketing & Advertising,Silverline Facility Services,EMP0114,1484.11,0,0,0,0,0,0,0,22.5
108249,2024-10-31,6300,Professional & Legal Fees,Bharat Freight Carriers,EMP0117,12561.38,0,0,0,0,0,0,0,22.5
104727,2024-12-31,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0152,3797.69,0,0,0,0,0,0,0,22.5
109278,2024-08-28,6800,Consulting Services,Zenith Professional Consultants,EMP0158,1696.97,0,0,0,0,0,0,0,22.5
100467,2024-08-08,7200,Rent & Facilities,Bharat Freight Carriers,EMP0122,96578.99,0,0,0,0,0,0,0,22.5
100594,2024-08-29,6800,Consulting Services,Sundaram Professional Services,EMP0159,23062.83,0,0,0,0,0,0,0,22.5
107000,2024-08-29,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0135,11110.97,0,0,0,0,0,0,0,22.5
105706,2025-01-29,7100,Equipment Purchases (Capex),Sundaram Professional Services,EMP0109,10138.55,0,0,0,0,0,0,0,22.5
107265,2024-10-24,6200,Office Supplies & Stationery,Westfield Catering Services,EMP0118,87722.43,0,0,0,0,0,0,0,22.5
112018,2024-05-30,6300,Professional & Legal Fees,Union Print & Design Studio,EMP0106,51712.18,0,0,0,0,0,0,0,22.4
104286,2024-04-25,6200,Office Supplies & Stationery,Quantum Data Services Pvt Ltd,EMP0144,306725.24,0,0,0,0,0,0,0,22.4
102151,2024-11-28,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0153,47132.46,0,0,0,0,0,0,0,22.4
107463,2024-05-03,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0127,549.39,0,0,0,0,0,0,0,22.4
111986,2025-01-30,6100,Travel & Conveyance,Sundaram Professional Services,EMP0132,13164.5,0,0,0,0,0,0,0,22.4
107479,2024-07-29,6800,Consulting Services,Crescent Office Supplies,EMP0144,6710.25,0,0,0,0,0,0,0,22.4
113222,2024-07-29,6100,Travel & Conveyance,Zenith Professional Consultants,EMP0116,35612.42,0,0,0,0,0,0,0,22.4
101152,2024-04-30,7200,Rent & Facilities,Meridian Consulting Partners,EMP0115,1917.78,0,0,0,0,0,0,0,22.4
109345,2024-09-30,6400,IT & Software Licenses,Vertex Engineering Co Pvt Ltd,EMP0115,36910.33,0,0,0,0,0,0,0,22.4
109764,2024-12-02,6400,IT & Software Licenses,Sundaram Professional Services,EMP0120,128708.36,0,0,0,0,0,0,0,22.4
113173,2024-05-31,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0126,5980.95,0,0,0,0,0,0,0,22.4
110964,2024-12-31,6700,Repairs & Maintenance,Westfield Catering Services,EMP0147,17972.35,0,0,0,0,0,0,0,22.4
108480,2024-10-31,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0148,15468.56,0,0,0,0,0,0,0,22.4
101099,2024-06-28,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0115,2252.85,0,0,0,0,0,0,0,22.4
107252,2025-01-28,6600,Electricity & Utilities,Sundaram Professional Services,EMP0114,22590.96,0,0,0,0,0,0,0,22.4
107301,2024-05-29,6100,Travel & Conveyance,Radiance Advertising Group,EMP0141,52130.2,0,0,0,0,0,0,0,22.4
113229,2024-05-30,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0152,16967.37,0,0,0,0,0,0,0,22.4
105238,2024-04-29,6700,Repairs & Maintenance,Titan Hardware Suppliers,EMP0134,2472.93,0,0,0,0,0,0,0,22.4
110110,2024-10-16,6400,IT & Software Licenses,Sundaram Professional Services,EMP0101,150096.87,0,0,0,0,0,0,0,22.4
